loc_ecode_wrongformat;Wrong format
loc_ecode_wrongnumberformat;Wrong number fomat
loc_ecode_phonenotfound;Phone not found
loc_ecode_nicknotfound;Nick not found
loc_ecode_wrongcode;Wrong code
loc_ecode_nickponealreadyexists;Nick or phone already exist
loc_ecode_noscenario;No steps enough.. Keep training!
loc_ecode_wrongauth;Wrong server authentication
loc_ecode_forbiddenaccess;Forbidden access
loc_ecode_urlnotfound;Server url not found!
loc_ecode_progerr;Programming error
loc_msg_stun;Stun!
loc_msg_hp;Hp
loc_msg_miss;Miss!
loc_msg_ko;KO!
loc_msg_exhausted;Exhausted!
loc_msg_zombie;Zombie 
loc_menu_acesDetails;Aces of the Multiverse is the first video game that rewards the sport you practice relating it to the playtime. Therefore, choose the device you want to exercise with and write down your steps through the Xplora application. Everyday, when you start playing new cards might be added to your collection depending on the time you have done sport. Play, run, have fun and win cards. There are more than one hundred in the collection and some are very difficult to obtain...
loc_eula;“Any content purchased in an in-game store will be purchased from PlayStation Network Europe Limited (“PSNE”) and be subject to PSNE’s Terms of Service and User Agreement which is available on the PlayStation®Store. Please check usage rights for each purchase as these may differ from item to item. Unless otherwise shown, content available in any in-game store has the same age rating as the game.” "
loc_menu_charBiography;Character Biography
loc_msg_directPass;Direct pass!
loc_msg_freeBall;Free ball!
loc_msg_slow;Slow!
loc_menu_equipment;Equipment
loc_menu_events;Events
loc_race_robots;Robots
loc_race_mutants;Mutants
loc_race_humanoids;Humanoids
loc_race_aliens;Aliens
loc_race_princesses;Princesses
loc_loading;Loading…
loc_menu_master;Master
loc_menu_soundEffects;SFX
loc_menu_music;Music
loc_menu_exit;Exit
loc_menu_continue;Continue
loc_menu_pause;Pause
loc_menu_cleared;Cleared!
loc_menu_cardsUnlocked;New card unlocked!
loc_menu_teamUnlocked;New team unlocked!
loc_menu_connecting;Connecting…
loc_menu_close;Close
loc_menu_newName;New name
loc_menu_none;None
loc_tutorial_Conectivity_00_00;Hey, you, little cluster of quantum particles. Do you play sport in your own dimension?
loc_tutorial_Conectivity_01_00;Get your Xplora: the revolutionary device that will help you quantically connect your dull everyday life with multiple inhabited alternate realities.
loc_tutorial_Conectivity_01_01;As long as you’re wearing your Xplora on your wrist, you’ll be interdimensionally connected. Your physical exercise is like gold in other alternate realities.
loc_tutorial_Conectivity_01_02;Your Xplora counts your steps and transfers them into the Multiverse where they turn into players and items you can use to build up your teams.
loc_tutorial_Conectivity_01_03;Open the sync menu. Select your step counter. And you’re good to go.
loc_tutorial_Conectivity_02_00;If your device is an Xplora watch, you automatically get an Ace, one of the most valuable cards in the game.
loc_tutorial_Conectivity_02_01;Aces of the Multiverse gives you the chance to earn new cards every day. The more steps you take and the more hours you play, the more valuable those cards will be.
loc_tutorial_Conectivity_03_00;What are you waiting for? If playing in one universe doesn’t seem like enough fun, connect your Xplora. Move. Exercise. Play. Collect all the cards.
loc_tutorial_Conectivity_03_01;And become an ACE OF THE MULTIVERSE!!!
loc_tutorial_Story_00_00;Aces of the Multiverse is much more than an odd interdimensional football. If you want to play, you better learn how to play well.
loc_tutorial_Story_00_01;If this is your first time, you have to unlock the teams by playing through the Story Mode. The most recent events in the Multiverse will shock you till you’re ionized. Plus, you’ll get cards to build your own teams.
loc_tutorial_Story_00_02;Every win will earn you new cards. But they won’t be as good as the ones you earn with your own exercise recorded by your interdimensional Xplora device.
loc_tutorial_Story_01_00;On the pitch, choose the player closest to the one with the ball.
loc_tutorial_Story_02_00;Run. 
loc_tutorial_Story_03_00;Hit your opponent to steal the ball. 
loc_tutorial_Story_04_00;Pass. 
loc_tutorial_Story_05_00;Take a shot at the goal.
loc_tutorial_Story_05_01;But you will also find never before seen items. Special equipment can give you amazing perks, but be careful, they won’t last forever.
loc_tutorial_Story_06_00;Aces are elite players. Each one has their own special ability that can be a game changer.
loc_tutorial_Story_06_01;All teams are different. Each pitch is too. It all affects how the game is played. But your mind and your reflexes are what pull the strings from a parallel dimension.
loc_tutorial_Story_06_02;Become an ACE OF THE MULTIVERSE!
loc_tutorial_Team_00_00;Do you have a good memory? Then you should remember that every win in Aces of the Multiverse, and more importantly, the exercise you do, will unlock new character and equipment cards.
loc_tutorial_Team_00_01;Collect these cards for your personal album. If you want more valuable cards, you’re going to have to sweat. Count on it.
loc_tutorial_Team_01_00;You can manage your card album from the Team Management menu. Create your own teams by combining whichever players you want.
loc_tutorial_Team_01_01;Each character has their own stats and playing styles based on four main skills: Strength, Accuracy, Skill, and Speed.
loc_tutorial_Team_01_02;They also have a recommended position: Defender, Midfielder, or Forward. This helps you easily build a balanced team.
loc_tutorial_Team_02_00;Equipment cards boost player skills and special equipment cards give you the chance to make unexpected plays in the match.
loc_tutorial_Team_02_01;Move around and exercise to get better cards. Choose your five starters, your two backups, equip them with the most advanced technology and make your team a KNOWN LEGEND ACROSS THE MULTIVERSE.
loc_tutorial_match;Before match
loc_tutorial_xplora;Connect your Xplora device
loc_menu_audio;Audio
loc_menu_controls;Controls
loc_menu_tutorial;Tutorial
loc_menu_language;Language
loc_menu_credits;Credits
loc_menu_previous;Previous
